id	conversation_id	role	created_at	has_embedding	embedding_model	content_excerpt
9b2ba10b-9304-46ab-b23b-20701cd313de	b14ebcff-6917-4db4-8f20-17676a518fc9	user	2026-04-28 02:06:52.695609+00	t	voyage-4-lite	quiero un Matcha Vainilla chico
b9351ee9-180c-4c87-b5a3-1067f702d51f	fbba5e10-672f-4fc2-9f2b-0363c38e5b52	assistant	2026-04-28 02:06:52.462703+00	t	voyage-4-lite	📋 *Resumen de tu pedido:* • 1x Brownie matcha — $45 💰 *Total: $45* ¿Confirmas? ✅
a4955f24-f5f2-4bb3-b808-ba63ee4cef5a	fbba5e10-672f-4fc2-9f2b-0363c38e5b52	user	2026-04-28 02:06:50.748789+00	t	voyage-4-lite	dame un Brownie matcha grande
b33a395f-0fc8-4fb3-9da4-80d3509525a5	9c2d6ade-4275-495f-b151-c262c2280c56	assistant	2026-04-28 02:01:23.738772+00	t	voyage-4-lite	No tenemos exactamente Matcha Vainilla, pero sí tenemos otras opciones de matcha bien sabrosas: 🍵 **Matchata** ($92-$102) 🍵 **Matcha Foam** ($120-$142) 🍵 **Matcha Mascabado** ($92-$124) 🍵 **Matcha Pumpkin Spice Latte** ($107-$139) 🍵 **Matcha Sugar Free** ($92-$124) ¿Cuál te llama la atención? O si prefieres algo diferente, me dices y buscamos 😊
a9b0614a-b977-4be4-8ebb-d37be807f8dd	9c2d6ade-4275-495f-b151-c262c2280c56	user	2026-04-28 02:01:20.590677+00	t	voyage-4-lite	venden Matcha Vainilla?
8972d398-5f26-441e-92e8-4149af04a775	8ad6e905-5def-4270-86ee-76e08ae3c0b4	assistant	2026-04-28 02:01:20.311445+00	t	voyage-4-lite	No tenemos un Brownie matcha como tal, pero sí tenemos varias opciones con matcha que te van a encantar: ☕ **Matchata** — desde $92 ☕ **Matcha Foam** — desde $120 ☕ **Matcha Mascabado** — desde $92 ☕ **Matcha Pumpkin Spice Latte** — desde $107 ¿Alguna de estas te llama la atención? 😊
ecaa28f6-1e3e-4082-b85a-85fdce98b5f2	8ad6e905-5def-4270-86ee-76e08ae3c0b4	user	2026-04-28 02:01:15.032861+00	t	voyage-4-lite	me puedes decir si hay Brownie matcha?
02a187c1-c3b6-4423-b41c-dec404c0b9e3	d1182d28-bd85-42e7-88e2-ba8519b14453	assistant	2026-04-28 02:01:14.819841+00	t	voyage-4-lite	¡Claro que sí! Tenemos dos opciones con Salted Caramel: 1. **Salted Caramel** (Café) - $91 a $117 2. **Matcha Salted Caramel** (Matcha) - $107 a $139 ¿Cuál te llama más la atención? 😊
df2a1b0b-bb71-443e-8164-32501dfbef70	d1182d28-bd85-42e7-88e2-ba8519b14453	user	2026-04-28 02:01:12.18407+00	t	voyage-4-lite	manejan Salted Caramel?
71ecc3f9-8b79-4125-a82a-a89c4b1f36ab	52be2d84-4dfa-4200-b9e1-7ade5608523e	assistant	2026-04-28 02:01:11.971292+00	t	voyage-4-lite	¡Sí, claro! Tenemos **Matcha Sugar Free** disponible 🍵 ¿Qué tamaño prefieres? Así te paso el precio exacto y continuamos con tu orden.
5cf9084f-dcc6-4bcb-bee8-f2537f757e74	52be2d84-4dfa-4200-b9e1-7ade5608523e	user	2026-04-28 02:01:09.026623+00	t	voyage-4-lite	hay Matcha Sugar Free?
cf2acfb2-cdff-4126-bde3-9a89de7134f6	33f25fad-3670-43aa-8e89-98bd17ad989f	assistant	2026-04-28 02:01:08.813697+00	t	voyage-4-lite	¡Claro! Tenemos varias opciones con matcha. Mira estas: 🍵 **Matchata** — $92–$102 🍵 **Matcha Foam** — $120–$142 🍵 **Matcha Pumpkin Spice Latte** — $107–$139 🍵 **Matcha Mascabado** — $92–$124 🍵 **Matcha Sugar Free** — $92–$124 ¿Cuál te llama la atención? 😊
eeee1247-ecb5-4cd0-95ed-3346af2e81bc	33f25fad-3670-43aa-8e89-98bd17ad989f	user	2026-04-28 02:01:05.591761+00	t	voyage-4-lite	tienes Matcha Latte?
332eeaf0-a6a9-4886-93ea-860a16235566	2ccc8c8f-ce55-414b-a028-3bf74bafa626	assistant	2026-04-28 02:01:05.280373+00	t	voyage-4-lite	¡Claro que sí! 😊 Tenemos **Lavanda Latte** disponible. Cuesta entre $75 y $101 dependiendo del tamaño. ¿Te gustaría ordenar uno?
9a4f6371-373e-4868-ba6c-cfd938a74aaf	2ccc8c8f-ce55-414b-a028-3bf74bafa626	user	2026-04-28 02:01:02.798235+00	t	voyage-4-lite	venden Lavanda Latte?
26c4c48f-70f2-4cb9-ad77-bff3e239849d	4432689d-da64-4b6b-bf40-f561f70ea33f	assistant	2026-04-28 02:01:02.512928+00	t	voyage-4-lite	¡Claro! Sí tenemos Latte Regular disponible. Cuesta entre $67 y $89 dependiendo del tamaño. ¿Te gustaría ordenar uno? 😊
1fb00398-e205-4020-81c7-be0246734868	4432689d-da64-4b6b-bf40-f561f70ea33f	user	2026-04-28 02:00:59.683026+00	t	voyage-4-lite	me puedes decir si hay Latte Regular?
ae7d8a91-1ddb-432b-b566-b1975e13fa32	31a6380f-8a63-4d74-82f3-888223b08b8b	assistant	2026-04-28 02:00:59.363877+00	t	voyage-4-lite	¡Claro que sí! Tenemos Sugar Free Latte disponible 🙌 Cuesta entre $75 y $101 dependiendo del tamaño. ¿Te gustaría ordenar uno?
0c54580a-4140-4d9f-948a-93d9a45bd1b6	31a6380f-8a63-4d74-82f3-888223b08b8b	user	2026-04-28 02:00:55.699028+00	t	voyage-4-lite	manejan Sugar Free Latte?
de7536b8-d770-4659-a88d-9b478c27827c	16d6b410-b766-4ed7-b8ff-95e104f24160	assistant	2026-04-28 02:00:55.312873+00	t	voyage-4-lite	¡Sí! Tenemos Matcha Mascabado disponible 🍵 ¿Qué tamaño prefieres? Así te doy el precio exacto y listo para tu orden.
777e1104-342e-44bd-8490-de80500e9a4e	16d6b410-b766-4ed7-b8ff-95e104f24160	user	2026-04-28 02:00:52.539244+00	t	voyage-4-lite	hay Matcha Mascabado?
bc17f086-b20a-4b44-98d3-f4222212847b	4a7e8128-8091-453b-abb2-b3fcc6730e28	assistant	2026-04-28 02:00:52.231932+00	t	voyage-4-lite	¡Claro que sí! Tenemos **Matcha Pumpkin Spice Latte** disponible 🍵 El precio va de $107 a $139 dependiendo del tamaño que elijas. ¿Qué tamaño prefieres?
ec122028-436f-486a-a9c2-752cf21fae77	4a7e8128-8091-453b-abb2-b3fcc6730e28	user	2026-04-28 02:00:49.474376+00	t	voyage-4-lite	tienes Matcha Pumpkin Spice Latte?
18e37652-a2a8-42d0-a83e-61c208f1f6d1	9b7aa500-d232-48b3-be08-c24f6260ebd7	assistant	2026-04-28 02:00:48.651702+00	t	voyage-4-lite	¡Claro que sí! Tenemos **Extra scoop proteína ISOPURE** disponible a $48. ¿Quieres agregar uno a tu orden? 💪
087ce5e0-d2ff-4502-8656-a5f54ab817e2	9b7aa500-d232-48b3-be08-c24f6260ebd7	user	2026-04-28 02:00:45.937216+00	t	voyage-4-lite	venden Extra scoop proteína ISOPURE?
29bdb63b-12c1-439a-8824-0a16591e9392	409d7b38-a6f5-41e0-b8a4-abbf1bc8957a	assistant	2026-04-28 02:00:45.732037+00	t	voyage-4-lite	¡Claro! Sí tenemos **Extra papas amarillas** disponibles 🍟 Cuesta $20. ¿Las quieres agregar a tu orden?
1905a2a1-b25a-4cda-916b-d78c5bb2eba3	409d7b38-a6f5-41e0-b8a4-abbf1bc8957a	user	2026-04-28 02:00:43.410325+00	t	voyage-4-lite	me puedes decir si hay Extra papas amarillas?
736f81a1-f854-4cbd-af4b-f44159797a06	ad64dcf4-4a9c-4e91-b8d2-37b53ccf1190	assistant	2026-04-28 02:00:43.210358+00	t	voyage-4-lite	¡Claro que sí! Tenemos **Extra dátil** a $13. ¿Te gustaría ordenar uno? 😊
f41d8c0b-8c7e-49e1-a869-3e8a170085d3	ad64dcf4-4a9c-4e91-b8d2-37b53ccf1190	user	2026-04-28 02:00:41.049897+00	t	voyage-4-lite	manejan Extra dátil?
9eae93b0-ecb6-420c-99be-f73891b3c66a	1012d671-8422-46b3-9ab8-592956e8e25f	assistant	2026-04-28 02:00:40.825249+00	t	voyage-4-lite	¡Claro! Sí tenemos Extra quesos 🧀 Está en nuestros extras y cuesta entre $25 y $28. ¿Quieres agregarlo a algo o necesitas más info?
65a9809b-78e4-4e29-a5eb-a84f58bb7862	1012d671-8422-46b3-9ab8-592956e8e25f	user	2026-04-28 02:00:38.290662+00	t	voyage-4-lite	hay Extra quesos?
140d86ab-26b9-414c-a667-d051d275b0c2	027c5619-53f1-4827-839e-985f46122d47	assistant	2026-04-28 02:00:37.936261+00	t	voyage-4-lite	¡Claro que sí! Tenemos Extra Jarabe (3 pumps) disponible a $12. ¿Lo agregamos a tu orden? 🍯
1c12bc2d-9272-4852-bbb3-533a3a80c31e	027c5619-53f1-4827-839e-985f46122d47	user	2026-04-28 02:00:35.025037+00	t	voyage-4-lite	tienes Extra Jarabe (3 pumps)?
fec7536e-625a-4dfe-b029-688487bbe4b8	17779275-d989-449a-b948-d24169b13a35	assistant	2026-04-28 02:00:34.773897+00	t	voyage-4-lite	¡Claro! Sí vendemos Extra salsa 🌶️ Cuesta $12 y la puedes agregar a tu orden. ¿Quieres que la añada a algo en particular o solo la salsa?
4b04d3df-780f-4387-bd38-7d450ba6007c	17779275-d989-449a-b948-d24169b13a35	user	2026-04-28 02:00:32.221019+00	t	voyage-4-lite	venden Extra salsa?
23f69ccd-8c44-4891-8dd4-1f5274851007	c765894e-3659-4b81-97dc-bd0824b6aa4b	assistant	2026-04-28 02:00:31.954998+00	t	voyage-4-lite	¡Claro! Sí tenemos **Extra chocolate 15 gr** disponible 🍫 Cuesta $18. ¿Te gustaría agregarlo a tu pedido?
48badd7f-dcb9-41cb-bad5-a6b946eb4648	c765894e-3659-4b81-97dc-bd0824b6aa4b	user	2026-04-28 02:00:29.483118+00	t	voyage-4-lite	me puedes decir si hay Extra chocolate 15 gr?
3f2e1b2b-76df-41d5-89f0-7ecffc20d457	297e0a9c-a463-48c0-b9ce-c9d3d53d4da2	assistant	2026-04-28 02:00:29.258217+00	t	voyage-4-lite	¡Claro! Sí manejamos Extra Foam. Es un extra que cuesta $18. ¿Lo quieres agregar a alguna bebida en particular? 😊
871cbe94-5764-4e7a-a918-24fb8ed59079	297e0a9c-a463-48c0-b9ce-c9d3d53d4da2	user	2026-04-28 02:00:26.57767+00	t	voyage-4-lite	manejan Extra Foam?
72ab6103-b35f-4784-93cf-0885a11016e4	0a40a29e-f6cc-4ab3-9a9f-dbc5d153b20c	assistant	2026-04-28 02:00:26.339862+00	t	voyage-4-lite	¡Sí! Tenemos Mascabado Latte disponible 😊 El precio va de $75 a $101 dependiendo del tamaño. ¿Cuál te late?
6ad7e36c-88cc-492c-bd99-a95a1da43e4f	0a40a29e-f6cc-4ab3-9a9f-dbc5d153b20c	user	2026-04-28 02:00:23.830739+00	t	voyage-4-lite	hay Mascabado Latte?
a65d30f8-97d5-4feb-9a0d-8e3d7112ad6f	5b23f834-5073-46c3-a86d-184e6c230cc6	assistant	2026-04-28 02:00:23.595001+00	t	voyage-4-lite	¡Claro que sí! 😊 Tenemos Sugar Free Latte disponible. ¿De qué tamaño lo quieres?
905a5f7b-8388-45a9-821e-37f78304942c	5b23f834-5073-46c3-a86d-184e6c230cc6	user	2026-04-28 02:00:21.237144+00	t	voyage-4-lite	tienes Sugar Free Latte?
e226ce44-2756-48be-959f-8ed208b6f091	5f481fe8-e47d-460f-8375-a864e5bb86ca	assistant	2026-04-28 02:00:20.521464+00	t	voyage-4-lite	No tenemos exactamente ese sabor, pero sí tenemos varios matchas que te van a encantar: • **Matchata** ($92-102) • **Matcha Foam** ($120-142) • **Matcha Mascabado** ($92-124) • **Matcha Pumpkin Spice Latte** ($107-139) • **Matcha Sugar Free** ($92-124) ¿Cuál te llama más la atención? 😊
ea988b82-7969-44cc-bcf5-02ea7bf1d309	5f481fe8-e47d-460f-8375-a864e5bb86ca	user	2026-04-28 02:00:17.498198+00	t	voyage-4-lite	venden Matcha Salted Caramel?
19247a9c-68f5-4d00-ae10-efa270210cb4	5973a9b9-b1d3-4e74-b1d7-f9f478aa64c1	assistant	2026-04-28 02:00:17.278491+00	t	voyage-4-lite	"No tenemos exactamente ""Matcha Blanco"", pero tenemos varias opciones de matcha que te van a encantar: • **Matchata** – $92-102 • **Matcha Foam** – $120-142 • **Matcha Mascabado** – $92-124 • **Matcha Sugar Free** – $92-124 ¿Cuál de estas te llama la atención? 😊"
d071b867-a9c5-4b21-9440-841f2af5f506	5973a9b9-b1d3-4e74-b1d7-f9f478aa64c1	user	2026-04-28 02:00:13.48245+00	t	voyage-4-lite	me puedes decir si hay Matcha Blanco?
45b6c167-b9b6-4ac1-b0e1-d7e6c2825a99	64080ce1-7936-46e0-aee8-424629035993	assistant	2026-04-28 02:00:13.247472+00	t	voyage-4-lite	No tenemos exactamente Matcha Vainilla, pero sí manejamos varios matchas que te pueden gustar: 🍵 **Matchata** — $92-102 🍵 **Matcha Foam** — $120-142 🍵 **Matcha Mascabado** — $92-124 🍵 **Matcha Sugar Free** — $92-124 ¿Alguno de estos te llama la atención? O si prefieres algo con vainilla, podemos explorar otras opciones. 😊
2897c88b-9e49-4e2c-bee2-ae802204d159	64080ce1-7936-46e0-aee8-424629035993	user	2026-04-28 02:00:09.959104+00	t	voyage-4-lite	manejan Matcha Vainilla?
902e6557-759a-4f48-9d06-d3ade2f23c15	0542878a-68d6-46e5-9ea8-496a4d6edac8	assistant	2026-04-28 02:00:09.709938+00	t	voyage-4-lite	No tenemos Brownie matcha exactamente, pero sí tenemos varios matchas deliciosos 🍵 Te dejo las opciones: - **Matchata** ($92–102) - **Matcha Foam** ($120–142) - **Matcha Pumpkin Spice Latte** ($107–139) - **Matcha Mascabado** ($92–124) - **Matcha Sugar Free** ($92–124) ¿Alguno te llama la atención? 😊
a7da4aee-e964-42b9-ab13-ff0b6c5ff1fe	0542878a-68d6-46e5-9ea8-496a4d6edac8	user	2026-04-28 02:00:06.776119+00	t	voyage-4-lite	hay Brownie matcha?
16d4dd73-87a1-4bb0-9318-dcc5714644f6	77f7f126-d5cc-48c5-9a66-e5cc5a4829f2	assistant	2026-04-28 02:00:06.560406+00	t	voyage-4-lite	¡Claro! Sí tenemos **Caramelo vainilla** 🤤 Es un café que va de $87 a $113 dependiendo del tamaño. ¿Te gustaría ordenarlo?
3e7cf0ea-8799-4bb6-b754-dd7fdbc36868	77f7f126-d5cc-48c5-9a66-e5cc5a4829f2	user	2026-04-28 02:00:03.302584+00	t	voyage-4-lite	tienes Caramelo vainilla?
95249876-122a-41c8-91a7-bfe14f8c70f9	01f33ae5-0f65-4e94-a05f-49bb8873bfcd	assistant	2026-04-28 02:00:03.066611+00	t	voyage-4-lite	¡Sí, claro! Tenemos **Matcha Sugar Free** disponible 🍵 ¿Qué tamaño prefieres? Así te paso el precio exacto y te lo preparamos.
6cef1b26-0b86-4700-ac4a-7f907bea0611	01f33ae5-0f65-4e94-a05f-49bb8873bfcd	user	2026-04-28 02:00:00.464069+00	t	voyage-4-lite	venden Matcha Sugar Free?
6a1eda5d-a97f-4862-9522-a369b439d517	d65dae3f-1eb0-4c02-a9fc-b50c284c6096	assistant	2026-04-28 02:00:00.147286+00	t	voyage-4-lite	¡Claro! Sí tenemos **Matcha Mascabado** disponible 🍵 Los precios van desde $92 hasta $124 dependiendo del tamaño que elijas. ¿Quieres que te lo prepare o tienes alguna preferencia especial (tamaño, temperatura, algo extra)?
3806bbda-66ed-442c-9fb6-fac57a381fb7	d65dae3f-1eb0-4c02-a9fc-b50c284c6096	user	2026-04-28 01:59:57.263298+00	t	voyage-4-lite	me puedes decir si hay Matcha Mascabado?
32ecd6df-9523-49fc-9491-dd4ebaa3713b	5f1384a3-8fb4-4ef4-a8b9-1712b076136e	assistant	2026-04-28 01:59:57.069841+00	t	voyage-4-lite	¡Claro que sí! Tenemos **Matcha Foam** disponible 🍵 También contamos con otras opciones de matcha si te interesa: - **Matchata** — más suave y accesible - **Matcha Pumpkin Spice Latte** — si buscas algo más especiado - **Matcha Mascabado** — con un toque dulce ¿Te gustaría ordenar el Matcha Foam o prefieres probar otra opción?
627d5e4f-0482-45f9-ac1e-11714d91577c	5f1384a3-8fb4-4ef4-a8b9-1712b076136e	user	2026-04-28 01:59:54.042291+00	t	voyage-4-lite	manejan Matcha Foam?
95ad1c84-78f7-41a2-87f4-47a24d680376	6b7e9269-3fab-4e26-bd59-1ad1286da1e3	assistant	2026-04-28 01:59:53.801117+00	t	voyage-4-lite	"No tenemos exactamente ""Extra Matcha 3g"", pero sí contamos con varias opciones de matcha que te pueden interesar: 🍵 **Matchata** — $92–$102 🍵 **Matcha Foam** — $120–$142 🍵 **Matcha Pumpkin Spice Latte** — $107–$139 🍵 **Matcha Mascabado** — $92–$124 🍵 **Matcha Sugar Free** — $92–$124 ¿Cuál de estas te llama la atención? O si me dices qué buscas (algo más cremoso, sin azúcar, con sabor especial), te ayudo a elegir 😊"
0d605373-c6e7-40fa-ad3d-420fef4e32a5	6b7e9269-3fab-4e26-bd59-1ad1286da1e3	user	2026-04-28 01:59:49.954202+00	t	voyage-4-lite	hay Extra Matcha 3 g?
a9700c57-5ac2-49b1-bf36-0f4c843f8c06	5f13894b-72b6-4bf8-9426-5f0d681b8f6a	assistant	2026-04-28 01:59:49.729047+00	t	voyage-4-lite	No tenemos exactamente Matcha Lavanda, pero tenemos varios matchas que te pueden encantar: • **Matchata** ($92–102) • **Matcha Foam** ($120–142) • **Matcha Pumpkin Spice Latte** ($107–139) • **Matcha Mascabado** ($92–124) • **Matcha Sugar Free** ($92–124) ¿Alguno de estos te llama la atención? 😊
defdedd0-db58-4926-95c2-39d098454c34	5f13894b-72b6-4bf8-9426-5f0d681b8f6a	user	2026-04-28 01:59:46.742685+00	t	voyage-4-lite	tienes Matcha Lavanda?
55bf68b8-36a8-40d8-9a40-2c3b4b899373	071bde25-5155-4098-9f26-77cd9d2dfb65	assistant	2026-04-28 01:59:46.130399+00	t	voyage-4-lite	¡Claro que sí! 😊 Tenemos Lavanda Latte disponible. Va de $75 a $101 dependiendo del tamaño. ¿Te gustaría ordenar uno?
34afb507-fbb8-4a32-b9b8-d272b7325cab	071bde25-5155-4098-9f26-77cd9d2dfb65	user	2026-04-28 01:59:43.251592+00	t	voyage-4-lite	venden Lavanda Latte?
1d5a4b27-5c88-4d96-8c9b-53c2bc6e019e	64714002-2cee-4caa-af8d-dfc1b3320616	assistant	2026-04-28 01:59:43.05631+00	t	voyage-4-lite	¡Claro! Sí tenemos Latte Regular disponible 😊 El precio va de $67 a $89 dependiendo del tamaño. ¿Te gustaría ordenar uno?
42709687-8cc2-439d-abb3-44cf123e0799	64714002-2cee-4caa-af8d-dfc1b3320616	user	2026-04-28 01:59:40.527859+00	t	voyage-4-lite	me puedes decir si hay Latte Regular?
9e9ee9b6-55eb-4f61-8be5-92a7059556d0	9e62513d-de05-4e03-b287-62bb5fa1cf78	assistant	2026-04-28 01:59:40.340675+00	t	voyage-4-lite	No tenemos exactamente Matcha Vainilla, pero sí manejamos varios matchas que te pueden gustar: 🍵 **Matchata** ($92–$102) 🍵 **Matcha Foam** ($120–$142) 🍵 **Matcha Mascabado** ($92–$124) 🍵 **Matcha Sugar Free** ($92–$124) ¿Alguno de estos te llama la atención, o prefieres algo diferente?
e063e720-2db4-4690-b948-e7c5c7f5664f	9e62513d-de05-4e03-b287-62bb5fa1cf78	user	2026-04-28 01:59:37.495884+00	t	voyage-4-lite	manejan Matcha Vainilla?
3fe4fe90-8c39-446f-94c1-bb22488e4e79	66c0e85e-0a13-4712-9f1d-86c56fa48683	assistant	2026-04-28 01:59:37.298377+00	t	voyage-4-lite	¡Claro! Sí tenemos Sugar Free Latte 🎯 Está en nuestro menú de Café, con precios entre $75 y $101 dependiendo del tamaño. ¿Qué tamaño prefieres o quieres hacer un pedido?
b1efb5c5-e167-4978-9e9e-b7192652fbbf	66c0e85e-0a13-4712-9f1d-86c56fa48683	user	2026-04-28 01:59:34.317158+00	t	voyage-4-lite	hay Sugar Free Latte?
9da73475-e715-4594-a76a-f7bd0e0ad1b6	88a850fd-444a-4b1b-a2a1-1a54af386966	assistant	2026-04-28 01:59:34.08788+00	t	voyage-4-lite	¡Claro! Tenemos **Caramelo vainilla** en nuestro menú de café. ¿Qué tamaño prefieres? 🍵
4c61848f-13d0-40f6-a257-5a5e8193715c	88a850fd-444a-4b1b-a2a1-1a54af386966	user	2026-04-28 01:59:31.687385+00	t	voyage-4-lite	tienes Caramelo vainilla?
b9fee5b3-15f4-42a5-8bed-dabff6a95428	664ceeee-3ff1-4da5-841d-8e4c9d3272d7	assistant	2026-04-28 01:59:31.497224+00	t	voyage-4-lite	¡Claro que sí! Tenemos **Matcha Pumpkin Spice Latte** disponible 🍵 El precio varía entre $107 y $139 dependiendo del tamaño que elijas. ¿Qué tamaño prefieres? O si quieres, también tenemos otras opciones de matcha como Matcha Foam, Matchata o Matcha Mascabado.
56cdf8b2-b661-483b-b013-4f33e60f6987	664ceeee-3ff1-4da5-841d-8e4c9d3272d7	user	2026-04-28 01:59:28.484725+00	t	voyage-4-lite	venden Matcha Pumpkin Spice Latte?
aa2cc538-c1f5-4dab-a4ff-84d23cde16f0	bbe6e24a-d344-4059-8683-dd3e473d15a6	assistant	2026-04-28 01:59:28.251456+00	t	voyage-4-lite	¡Claro! Sí tenemos **Mascabado Latte** 🔥 Va desde **$75 a $101** dependiendo del tamaño que elijas. ¿Te gustaría ordenar uno?
5e3607d4-ff49-4593-810d-631703d6edfb	bbe6e24a-d344-4059-8683-dd3e473d15a6	user	2026-04-28 01:59:25.409165+00	t	voyage-4-lite	me puedes decir si hay Mascabado Latte?
668e045f-633d-4ae3-9061-3cb90cf691d1	f4275c99-6846-41be-8fad-6d6bf806f926	assistant	2026-04-28 01:59:25.206807+00	t	voyage-4-lite	¡Claro que sí! Tenemos dos opciones con Pumpkin Spice: 1. **Pumpkin Spice Latte** - nuestro clásico de café 2. **Matcha Pumpkin Spice Latte** - si prefieres algo con matcha ¿Cuál te llama más la atención? 🎃☕
d584bc99-3b90-4570-a95f-8fe7d16429f3	f4275c99-6846-41be-8fad-6d6bf806f926	user	2026-04-28 01:59:22.70757+00	t	voyage-4-lite	manejan Pumpkin Spice Latte?
b75f7890-6f7b-432f-a793-6aa5a73b20f8	c63af37f-cc75-4edf-865f-0a6b4e40d253	assistant	2026-04-28 01:59:22.486895+00	t	voyage-4-lite	¡Claro! Sí tenemos Rosa Latte 🌹☕ Está en nuestro menú de cafés, con precios entre $75 y $101 dependiendo del tamaño. ¿Qué tamaño prefieres o quieres hacer un pedido?
5740cf4d-a5df-4e30-85dd-1ee6ac7a33b1	c63af37f-cc75-4edf-865f-0a6b4e40d253	user	2026-04-28 01:59:19.943092+00	t	voyage-4-lite	hay Rosa Latte?
3b057f31-f369-44c7-a5ea-abce2dc52c74	d8af105c-f9d2-4c64-97d6-1cd1f96eab43	assistant	2026-04-28 01:59:19.71997+00	t	voyage-4-lite	¡Claro que sí! Tenemos Vainilla Latte disponible 😊 El precio va de $75 a $101 dependiendo del tamaño. ¿Te gustaría ordenar uno?
ffcd10fb-5573-4a66-af7a-743a1f39d583	d8af105c-f9d2-4c64-97d6-1cd1f96eab43	user	2026-04-28 01:59:17.068291+00	t	voyage-4-lite	tienes Vainilla Latte?
6fdf592d-e9e6-451a-bac6-9fd48e17b8e8	dab66333-a3bd-46d8-8c05-7ec35fb0bbb2	assistant	2026-04-28 01:55:42.956741+00	t	voyage-4-lite	¿Qué producto quieres?
cd9f4762-806b-4cb5-a042-32588caffd54	dab66333-a3bd-46d8-8c05-7ec35fb0bbb2	user	2026-04-28 01:55:38.38487+00	t	voyage-4-lite	tienes Vainilla Latte?
f97c043e-fd8f-48ce-b07d-0cb14fda54ae	85620585-e49b-402c-b501-d52475eedace	assistant	2026-04-28 01:54:59.80223+00	t	voyage-4-lite	¿Qué producto quieres?
9d1de6ed-836f-4db0-b415-54f97bd8d4d1	85620585-e49b-402c-b501-d52475eedace	user	2026-04-28 01:54:56.989763+00	t	voyage-4-lite	me puedes decir si hay Vainilla Latte?
596d89f7-e0dc-4bd6-aeac-b7c0e94e2c57	7091678e-0efa-485d-ad88-d7a22b56dd6a	assistant	2026-04-28 01:54:54.866968+00	t	voyage-4-lite	¿Qué producto quieres?
85b1555d-4e18-43b1-8fe2-d442eb88ce99	7091678e-0efa-485d-ad88-d7a22b56dd6a	user	2026-04-28 01:54:52.160895+00	t	voyage-4-lite	manejan Café molido 350 gr?
c6844a58-df69-4cd2-8a57-593262a42c3a	85fed9c1-d0ff-4c2a-9fcb-f73db4171e2d	assistant	2026-04-28 01:54:49.879677+00	t	voyage-4-lite	¿Qué producto quieres?
bb7e86e4-292f-4649-ab15-37c550cfc91f	85fed9c1-d0ff-4c2a-9fcb-f73db4171e2d	user	2026-04-28 01:54:46.996351+00	t	voyage-4-lite	hay Caramelo Kafe?
f5c10acc-61c8-4891-98e3-0d2449bc66e3	9b34592a-fe19-4f40-83aa-90a0c2d04864	assistant	2026-04-28 01:54:44.577245+00	t	voyage-4-lite	¿Qué producto quieres?
0db11167-d9ac-4ff0-91bd-bdda70fd744e	9b34592a-fe19-4f40-83aa-90a0c2d04864	user	2026-04-28 01:54:40.465066+00	t	voyage-4-lite	tienes Horchata Kafe?
be2a01f8-84df-4087-98f0-46110ce415d9	b926cb3a-fb17-475a-9caa-68e5726a084c	assistant	2026-04-28 01:40:07.228323+00	t	voyage-4-lite	Perfecto, sin problema. ¿Qué te antoja ahorita? Cuéntame qué tipo de cosa buscas y te ayudo a encontrarlo. 🙌
d3d06681-7ba0-4072-acaa-f0016d115503	b926cb3a-fb17-475a-9caa-68e5726a084c	user	2026-04-28 01:39:56.409891+00	t	voyage-4-lite	ok ya no quiero nada de lo anterior te pediré algo nuevo
b69642ca-1882-4448-adea-cc5093616929	b926cb3a-fb17-475a-9caa-68e5726a084c	assistant	2026-04-28 01:39:51.406889+00	t	voyage-4-lite	Claro, te voy a agregar una horchata con café. ¿Qué tamaño prefieres? ¿Chica, mediana o grande?
b09abe6a-dbc4-43b2-86e5-062fb78960dc	b926cb3a-fb17-475a-9caa-68e5726a084c	user	2026-04-28 01:39:44.045822+00	t	voyage-4-lite	dame un horchata kafe
8484a143-27f6-4ff8-a81a-eb4627a1bbdd	e61d94c7-0b66-4c65-8642-3724eaac68c3	assistant	2026-04-28 01:39:38.878293+00	t	voyage-4-lite	¡Claro que sí! Tenemos **Horchata Kafe** que es lo que buscas, entre $89 y $99. Si te late explorar más opciones de café, también tenemos: - **Vainilla Latte** ($75–$101) - **Salted Caramel** ($91–$117) - **Espresso** ($42) ¿Cuál te llama la atención? 😊
e7d6dac2-9d8c-49b3-82e0-c585dd93d148	e61d94c7-0b66-4c65-8642-3724eaac68c3	user	2026-04-28 01:39:31.174471+00	t	voyage-4-lite	tienes horchata cafe?
838ea813-e976-4bd5-a5af-e4cbb3c531d1	3824dd1c-7fad-46fb-81bc-72b150330098	assistant	2026-04-28 01:39:25.264845+00	t	voyage-4-lite	"Disculpa, parece que hubo un problema. No logré encontrar la horchata kafe en el sistema en este momento. ¿Me confirmas el nombre exacto del producto? ¿Es ""horchata kafe"" o tiene otro nombre en el menú? Así me aseguro de agregarlo correctamente a tu orden. 😊"
e9b5185b-8d07-495c-b580-d3c299d5542a	3824dd1c-7fad-46fb-81bc-72b150330098	user	2026-04-28 01:39:15.195686+00	t	voyage-4-lite	chico
9617bcdc-f3e0-42ea-9a71-9f8632ba3ddd	3824dd1c-7fad-46fb-81bc-72b150330098	assistant	2026-04-28 01:39:08.669994+00	t	voyage-4-lite	¿Qué tamano prefieres: Chico o Grande?
